Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Min,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Fwd PSH Flags,Bwd Packets/s,Min Packet Length,FIN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Active Mean,Active Std,Idle Std,Label_cleaned
94767504,11,0,0,0,0,0.0,0.221594947,4738375.2,24092,2607488,92200000,10200000.0,0,0.105521403,0,0,0,0,1,0,0,311,1006,32,24150.22222,30.95067761,27.89763033,0
277117,9,535,0,1398,0,15448.34853,54.1287615,19794.07143,16,16,191138,38227.6,0,21.6515046,0,0,0,1,0,0,0,29200,114,32,0.0,0.0,0.0,0
84251,3,18,6,6,6,284.8630877,47.47718128,28083.66667,1,1,0,0.0,0,11.86929532,6,1,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0
117223813,44,386,0,4194,42,708.9515165,0.776292783,1302486.811,10,47,117000000,2547856.196,1,0.400942426,0,0,0,0,1,0,1,463,122,32,329518.0,434853.6999,285251.1182,0
88205768,33,2693,0,334,39,56.94638927,0.623541989,1633440.148,4,4,88200000,4199224.429,1,0.249416796,0,0,0,0,1,0,0,372,169,32,466067.3333,397110.6195,26700000.0,0
61661434,17,697,0,2896,0,101.5383457,0.48652777,2126256.345,35,98,61600000,5134161.5,0,0.2108287,0,0,0,1,0,0,0,29200,114,32,195700.5,353255.3909,149082.3793,0
5239508,10,356,0,2896,0,1075.100945,3.053721838,349300.5333,1,39,290809,58161.8,0,1.145145689,0,0,0,1,0,0,0,29200,119,32,0.0,0.0,0.0,0
60965952,17,748,0,1448,0,102.3686139,0.508480537,2032198.4,22,162,60900000,4685813.692,0,0.229636371,0,0,0,1,0,0,0,29200,114,32,187202.0,335211.2282,382195.7501,0
1,2,12,6,0,0,12000000.0,2000000.0,1.0,1,1,0,0.0,0,0.0,6,1,0,0,0,0,0,0,-1,20,0.0,0.0,0.0,0
61585362,15,1660,0,2212,0,74.82297498,0.422178244,2463414.48,42,149,61500000,6153475.0,0,0.178613873,0,0,0,1,0,0,0,29200,129,32,238604.5,461304.3231,354947.2118,0
94953352,12,97,6,6,6,1.653443472,0.231692716,4521588.19,45,45,92200000,10200000.0,0,0.105314871,6,0,0,0,1,0,0,45424,26136,20,85567.88889,125.0664268,123.1533597,0
94953929,12,97,6,6,6,1.653433425,0.231691308,4521615.667,18,18,92200000,10200000.0,0,0.105314231,6,0,0,0,1,0,0,45424,26136,20,85474.33333,183.1863805,186.2129158,0
94953639,12,97,6,6,6,1.653438474,0.231692016,4521601.857,17,17,92200000,10200000.0,0,0.105314553,6,0,0,0,1,0,0,45424,26136,20,85562.66667,120.6316708,122.5071426,0
94953786,12,97,6,6,6,1.653435915,0.231691657,4521608.857,43,43,92200000,10200000.0,0,0.105314389,6,0,0,0,1,0,0,45424,26136,20,85498.55556,61.66869366,55.30998503,0
5775007,3,0,0,0,0,0.0,0.692639853,1925002.333,37,51296,0,0.0,0,0.173159963,0,0,0,1,0,0,0,29200,26847,32,0.0,0.0,0.0,0
60936588,9,695,0,409,0,18.11719422,0.295389036,3584505.176,40,451,60900000,7610673.625,0,0.147694518,0,0,0,1,0,0,1,29200,111,32,62217.4,24645.86408,13954.0868,0
5377979,9,349,0,1713,0,700.6349411,2.60320838,413690.6923,15,15,258867,64716.75,0,0.929717279,0,0,0,1,0,0,0,29200,219,32,310093.0,0.0,0.0,0
65664770,15,1442,0,1713,0,92.77425323,0.441637121,2345170.357,4,207,65600000,5047215.538,0,0.213204128,0,0,0,1,0,0,0,29200,236,32,153358.8333,250967.959,72726.11112,0
193024,4,429,0,1448,0,13967.17507,46.62632626,24128.0,2,32769,160317,40079.25,0,25.90351459,0,0,0,1,0,0,1,29200,237,32,0.0,0.0,0.0,0
3712,2,0,0,0,0,0.0,538.7931034,3712.0,3712,3712,0,0.0,0,0.0,0,0,0,0,1,0,0,264,-1,32,0.0,0.0,0.0,0
139645,4,429,0,1448,0,19306.0976,64.44913889,17455.625,1,32683,107062,26765.5,0,35.80507716,0,0,0,1,0,0,1,29200,235,32,0.0,0.0,0.0,0
102973,2,0,0,0,0,0.0,19.42256708,102973.0,102973,102973,0,0.0,0,0.0,0,0,0,0,1,0,0,264,-1,32,0.0,0.0,0.0,0
5482184,3,0,0,0,0,0.0,0.729636218,1827394.667,77,32744,0,0.0,0,0.182409054,0,0,0,1,0,0,0,29200,28960,32,0.0,0.0,0.0,0
5567418,3,0,0,0,0,0.0,0.718465903,1855806.0,47,50479,0,0.0,0,0.179616476,0,0,0,1,0,0,0,29200,26847,32,0.0,0.0,0.0,0
6477920,4,817,0,1393,0,341.1588905,1.23496431,925417.1429,58,435,6427247,2142415.667,0,0.617482155,0,0,0,1,0,0,1,29200,112,32,0.0,0.0,0.0,0
50450,1,0,0,0,0,0.0,39.6432111,50450.0,50450,0,0,0.0,0,19.82160555,0,0,0,0,1,1,1,251,112,32,0.0,0.0,0.0,0
60293275,14,824,0,436,0,23.81691822,0.414639941,2512219.792,19,209,60200000,6024225.9,0,0.182441574,0,0,0,1,0,0,0,29200,122,32,76180.5,62446.78595,456273.9421,0
60294069,14,1372,0,353,0,31.52880593,0.43121986,2411762.76,2,67,60200000,5476577.909,0,0.199024551,0,0,0,1,0,0,0,29200,126,32,94802.83333,106320.2005,451441.6228,0
61211276,17,724,0,2896,0,92.45028645,0.490105777,2110733.655,14,199,61200000,5096705.5,0,0.21237917,0,0,0,1,0,0,0,29200,79,32,187917.5,336386.2622,284407.072,0
62514600,40,22487,0,967,0,741.746728,1.279701062,791324.0506,3,3,62500000,1601645.154,0,0.639850531,0,0,0,1,0,0,1,29200,317,32,426716.0,841479.9117,86289.00745,0
5532886,3,0,0,0,0,0.0,0.722950012,1844295.333,56,51694,0,0.0,0,0.180737503,0,0,0,1,0,0,0,29200,26847,32,0.0,0.0,0.0,0
115345164,16,446,0,979,0,12.35422406,0.260088928,3977419.448,22,22333,113000000,8675955.615,0,0.121374833,0,0,0,1,0,0,0,29200,118,32,47290.72727,83341.93675,38828.58062,0
95466127,12,31,0,0,0,0.324722506,0.23044823,4546006.048,43,43,92200000,10200000.0,0,0.104749195,0,0,0,0,1,0,0,1315,137,32,22162.66667,85.80792504,88.23611002,0
63255772,7,169,0,46,46,4.126105678,0.142279506,7906971.5,17,17,58700000,58700000.0,1,0.031617668,0,0,0,0,1,0,0,5663,126,32,22468.0,0.0,0.0,0
327026,10,563,0,2103,0,13647.23294,55.04149517,19236.82353,1,17,219485,31355.0,0,24.46288674,0,0,0,1,0,0,0,29200,122,32,0.0,0.0,0.0,0
116746481,15,823,0,2896,0,44.64374391,0.248401491,4169517.179,2,2,117000000,8977722.538,0,0.119917961,0,0,0,1,0,0,0,29200,126,32,214262.0,253422.8277,116773.0281,0
2616593,5,427,0,228,0,252.6185769,3.057410916,373799.0,26,12698,120015,60007.5,0,1.146529093,0,0,0,1,0,0,0,29200,127,20,0.0,0.0,0.0,0
5055485,2,0,0,0,0,0.0,0.791219834,1685161.667,69,50713,5004841,5004841.0,0,0.395609917,0,0,0,1,0,0,1,29200,105,32,0.0,0.0,0.0,0
5055972,4,373,0,203,0,113.9246815,1.582287244,722281.7143,41,50745,5005268,1668422.667,0,0.791143622,0,0,0,1,0,0,1,29200,110,32,0.0,0.0,0.0,0
50463,1,0,0,0,0,0.0,39.63299843,50463.0,50463,0,0,0.0,0,19.81649922,0,0,0,0,1,1,1,229,105,32,0.0,0.0,0.0,0
50624,1,0,0,0,0,0.0,39.50695322,50624.0,50624,0,0,0.0,0,19.75347661,0,0,0,0,1,1,1,237,110,32,0.0,0.0,0.0,0
5532875,3,0,0,0,0,0.0,0.722951449,1844291.667,58,51246,0,0.0,0,0.180737862,0,0,0,1,0,0,0,29200,14480,32,0.0,0.0,0.0,0
61068349,9,678,0,709,0,22.71225639,0.294751705,3592255.824,22,50507,61000000,7627238.375,0,0.147375853,0,0,0,1,0,0,1,29200,62,32,80223.0,66632.59379,9509.686867,0
5581992,10,363,0,2896,0,1035.293494,2.866360253,372132.8,11,48,110020,22004.0,0,1.074885095,0,0,0,1,0,0,0,29200,118,32,203596.0,0.0,0.0,0
90816551,12,512,0,387,0,9.899076656,0.26426901,3948545.696,51,12273,90800000,8251436.182,0,0.132134505,0,0,0,1,0,0,1,29200,110,32,58766.5,22827.19908,53202.0445,0
15399095,7,2402,0,1448,0,414.7646339,0.909144336,1184545.769,2,49,15400000,2561289.833,0,0.454572168,0,0,0,1,0,0,1,29200,11,32,398928.0,0.0,0.0,0
31493,1,0,0,0,0,0.0,63.50617598,31493.0,31493,0,0,0.0,0,31.75308799,0,0,0,0,1,1,1,291,11,32,0.0,0.0,0.0,0
5669749,9,350,0,1713,0,920.1465532,2.645619762,404982.0714,16,16,107183,21436.6,0,1.058247905,0,0,0,1,0,0,0,29200,60,32,183030.0,0.0,0.0,0
18081308,13,6264,0,1713,0,995.1160613,1.548560536,669678.0741,7,15,18000000,1289204.643,0,0.829586001,0,0,0,1,0,0,1,29200,77,32,115397.0,109881.5654,1525137.403,0
18215401,12,9108,0,1713,0,1191.958387,1.646957978,628117.2759,4,227,18200000,1069592.647,0,0.988174787,0,0,0,1,0,0,1,29200,94,32,312323.0,166618.3993,1643640.721,0
77,2,0,0,0,0,0.0,25974.02597,77.0,77,77,0,0.0,0,0.0,0,0,0,0,1,0,0,451,-1,32,0.0,0.0,0.0,0
10251015,8,3021,0,2661,0,917.6652263,1.658372366,640688.4375,4,48,10200000,1277347.5,0,0.877961841,0,0,0,1,0,0,1,29200,64,32,0.0,0.0,0.0,0
10313836,9,3013,0,2658,0,910.8153358,1.745228448,606696.2353,3,39,10300000,1285200.875,0,0.872614224,0,0,0,1,0,0,1,29200,64,32,0.0,0.0,0.0,0
12760352,16,12358,0,2896,0,2006.684455,2.977974275,344874.3784,1,15,12700000,606103.7619,0,1.72409037,0,0,0,1,0,0,1,29200,109,32,0.0,0.0,0.0,0
12808136,21,15365,0,2896,0,2689.150084,3.903768667,261390.5306,1,35,12800000,456192.5,0,2.264185827,0,0,0,1,0,0,1,29200,120,32,0.0,0.0,0.0,0
16525769,28,24485,0,2896,0,2733.488529,3.630693373,280097.7797,1,14,16500000,532050.9677,0,1.936369799,0,0,0,1,0,0,1,29200,154,32,0.0,0.0,0.0,0
16531594,33,27468,0,2702,0,3325.813591,4.657748067,217520.9737,1,1,16500000,383703.2093,0,2.661570324,0,0,0,1,0,0,1,29200,165,32,0.0,0.0,0.0,0
32201,1,0,0,0,0,0.0,62.10987236,32201.0,32201,0,0,0.0,0,31.05493618,0,0,0,0,1,1,1,342,64,32,0.0,0.0,0.0,0
32245,1,0,0,0,0,0.0,62.02512017,32245.0,32245,0,0,0.0,0,31.01256009,0,0,0,0,1,1,1,328,64,32,0.0,0.0,0.0,0
33549,1,0,0,0,0,0.0,59.61429551,33549.0,33549,0,0,0.0,0,29.80714775,0,0,0,0,1,1,1,447,109,32,0.0,0.0,0.0,0
32623,1,0,0,0,0,0.0,61.30644024,32623.0,32623,0,0,0.0,0,30.65322012,0,0,0,0,1,1,1,541,120,32,0.0,0.0,0.0,0
32092,1,0,0,0,0,0.0,62.32082762,32092.0,32092,0,0,0.0,0,31.16041381,0,0,0,0,1,1,1,592,154,32,0.0,0.0,0.0,0
32333,1,0,0,0,0,0.0,61.8563078,32333.0,32333,0,0,0.0,0,30.9281539,0,0,0,0,1,1,1,687,165,32,0.0,0.0,0.0,0
5458105,3,0,0,0,0,0.0,0.732855084,1819368.333,36,32915,0,0.0,0,0.183213771,0,0,0,1,0,0,0,29200,26544,32,0.0,0.0,0.0,0
5449608,3,0,0,0,0,0.0,0.733997748,1816536.0,80,32426,0,0.0,0,0.183499437,0,0,0,1,0,0,0,29200,26544,32,0.0,0.0,0.0,0
10386356,22,33334,0,2896,0,5382.34969,5.199128549,195968.9811,1,14,10400000,333998.3226,0,3.080965066,0,0,0,1,0,0,1,29200,194,32,385985.0,0.0,0.0,0
10377896,19,19891,0,2896,0,3991.945959,4.33613904,235861.2727,0,1,10300000,413828.52,0,2.505324779,0,0,0,1,0,0,1,29200,137,32,0.0,0.0,0.0,0
10427203,25,26387,0,4344,0,6573.862617,6.233694693,162925.0469,1,2,10400000,266538.7436,0,3.836119811,0,0,0,1,0,0,1,29200,165,32,0.0,0.0,0.0,0
11340833,53,100516,0,2896,0,13151.23854,10.9339411,92201.89431,1,2,11300000,161552.5143,0,6.260563047,0,0,0,1,0,0,1,29200,381,32,0.0,0.0,0.0,0
32242,1,0,0,0,0,0.0,62.03089138,32242.0,32242,0,0,0.0,0,31.01544569,0,0,0,0,1,1,1,901,165,32,0.0,0.0,0.0,0
32170,1,0,0,0,0,0.0,93.25458502,16085.0,531,0,531,531.0,0,62.16972334,0,0,0,0,1,1,2,599,194,32,0.0,0.0,0.0,0
32332,1,0,0,0,0,0.0,61.85822096,32332.0,32332,0,0,0.0,0,30.92911048,0,0,0,0,1,1,1,576,137,32,0.0,0.0,0.0,0
32209,1,0,0,0,0,0.0,62.09444565,32209.0,32209,0,0,0.0,0,31.04722283,0,0,0,0,1,1,1,1017,381,32,0.0,0.0,0.0,0
322356,9,346,0,1713,0,16171.56188,46.53240517,23025.42857,5,159,250699,50139.8,0,18.61296207,0,0,0,1,0,0,0,29200,60,32,0.0,0.0,0.0,0
10401812,11,6247,0,1713,0,1495.893216,2.403427403,433408.8333,3,213,10400000,797658.8462,0,1.345919346,0,0,0,1,0,0,1,29200,77,32,445563.0,0.0,0.0,0
177,2,0,0,0,0,0.0,11299.43503,177.0,177,177,0,0.0,0,0.0,0,0,0,0,1,0,0,400,-1,32,0.0,0.0,0.0,0
2914895,4,4457,0,615,0,1740.028372,3.430655307,323877.2222,48,29962,2885078,577015.6,0,2.058393184,0,0,0,1,0,0,1,29200,37,32,0.0,0.0,0.0,0
2914908,4,4481,0,615,0,1748.254147,3.430640006,323878.6667,1,29958,2885108,577021.6,0,2.058384004,0,0,0,1,0,0,1,29200,38,32,0.0,0.0,0.0,0
2914379,8,8902,0,617,0,3477.927888,6.176272887,171434.0588,1,50,2885065,320562.7778,0,3.431262715,0,0,0,1,0,0,1,29200,46,32,0.0,0.0,0.0,0
2914939,5,4497,0,617,0,1754.410641,3.773663874,291493.9,2,74,2884934,576986.8,0,2.058362113,0,0,0,1,0,0,1,29200,38,32,0.0,0.0,0.0,0
2909549,4,4461,0,615,0,1744.60028,3.436958786,323283.2222,1,29268,2880368,576073.6,0,2.062175272,0,0,0,1,0,0,1,29200,37,32,0.0,0.0,0.0,0
5914426,4,0,0,0,0,0.0,1.014468691,1182885.2,77,29156,1047810,1047810.0,0,0.33815623,0,0,0,1,0,0,0,29200,28960,32,0.0,0.0,0.0,0
29404,1,0,0,0,0,0.0,68.01795674,29404.0,29404,0,0,0.0,0,34.00897837,0,0,0,0,1,1,1,238,38,32,0.0,0.0,0.0,0
28849,1,0,0,0,0,0.0,69.32649312,28849.0,28849,0,0,0.0,0,34.66324656,0,0,0,0,1,1,1,238,37,32,0.0,0.0,0.0,0
29343,1,0,0,0,0,0.0,68.15935658,29343.0,29343,0,0,0.0,0,34.07967829,0,0,0,0,1,1,1,238,37,32,0.0,0.0,0.0,0
29364,1,0,0,0,0,0.0,68.11061163,29364.0,29364,0,0,0.0,0,34.05530582,0,0,0,0,1,1,1,238,38,32,0.0,0.0,0.0,0
28627,1,0,0,0,0,0.0,69.8641143,28627.0,28627,0,0,0.0,0,34.93205715,0,0,0,0,1,1,1,248,46,32,0.0,0.0,0.0,0
88029,6,1624,0,1448,0,56651.78521,136.3187132,8002.636364,72,677,63829,12765.8,0,68.15935658,0,0,0,1,0,0,1,29200,64,32,0.0,0.0,0.0,0
15452,1,0,0,356,356,23039.08879,129.4330831,15452.0,15452,0,0,0.0,0,64.71654155,0,0,0,0,1,0,1,317,64,32,0.0,0.0,0.0,0
6767,2,0,0,0,0,0.0,295.5519433,6767.0,6767,6767,0,0.0,0,0.0,0,0,0,0,1,0,0,317,-1,32,0.0,0.0,0.0,0
88426,6,1595,0,2733,0,56069.48183,124.3978016,8842.6,46,516,64302,16075.5,0,56.54445525,0,0,0,1,0,0,0,29200,64,32,0.0,0.0,0.0,0
7328,1,0,0,356,356,48580.78603,272.9257642,7328.0,7328,0,0,0.0,0,136.4628821,0,0,0,0,1,0,1,317,64,32,0.0,0.0,0.0,0
122758,6,1869,0,1448,0,42620.44022,97.75330325,11159.81818,24,366,98816,19763.2,0,48.87665162,0,0,0,1,0,0,1,29200,64,32,0.0,0.0,0.0,0
123300,7,1921,0,2733,0,42854.82563,97.32360097,11209.09091,14,212,99076,24769.0,0,40.55150041,0,0,0,1,0,0,0,29200,64,32,0.0,0.0,0.0,0
6381,2,0,0,0,0,0.0,313.4304968,6381.0,6381,6381,0,0.0,0,0.0,0,0,0,0,1,0,0,317,-1,32,0.0,0.0,0.0,0
141817,7,1550,0,1448,0,34643.23741,98.71877137,10909.0,40,236,117923,19653.83333,0,49.35938569,0,0,0,1,0,0,1,29200,64,32,0.0,0.0,0.0,0
18515,2,0,0,0,0,0.0,108.0205239,18515.0,18515,18515,0,0.0,0,0.0,0,0,0,0,1,0,0,317,-1,32,0.0,0.0,0.0,0
14634,2,0,0,0,0,0.0,136.6680333,14634.0,14634,14634,0,0.0,0,0.0,0,0,0,0,1,0,0,319,-1,32,0.0,0.0,0.0,0
123076,8,1835,0,1448,0,42234.06676,113.7508531,9467.384615,42,155,98889,19777.8,0,48.75036563,0,0,0,1,0,0,0,29200,64,32,0.0,0.0,0.0,0
15020,2,0,0,0,0,0.0,133.1557923,15020.0,15020,15020,0,0.0,0,0.0,0,0,0,0,1,0,0,319,-1,32,0.0,0.0,0.0,0
36864,2,0,0,0,0,0.0,54.25347222,36864.0,36864,36864,0,0.0,0,0.0,0,0,0,0,1,0,0,317,-1,32,0.0,0.0,0.0,0
115845,7,1766,0,1448,0,44274.67737,112.2189132,9653.75,42,205,91554,18310.8,0,51.79334456,0,0,0,1,0,0,0,29200,64,32,0.0,0.0,0.0,0
106440,7,1810,0,1448,0,48600.15032,131.5295002,8187.692308,22,218,82389,13731.5,0,65.76475009,0,0,0,1,0,0,1,29200,64,32,0.0,0.0,0.0,0
5924810,7,599,0,152,0,126.7551196,1.856599621,592481.0,19,19,88618,29539.33333,0,0.675127135,0,0,0,1,0,0,0,29200,59,32,112576.0,0.0,0.0,0
5925449,9,674,0,1448,0,621.2187465,2.362690152,455803.7692,41,49,67127,16781.75,0,0.843817912,0,0,0,1,0,0,0,29200,59,32,133912.0,0.0,0.0,0
19296,2,0,0,0,0,0.0,103.6484245,19296.0,19296,19296,0,0.0,0,0.0,0,0,0,0,1,0,0,319,-1,32,0.0,0.0,0.0,0
30118,2,0,0,0,0,0.0,66.40547181,30118.0,30118,30118,0,0.0,0,0.0,0,0,0,0,1,0,0,319,-1,32,0.0,0.0,0.0,0
287423,30,714,0,2896,0,202791.7042,215.7099467,4711.852459,2,2,263182,8489.741935,0,111.334166,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
589919,34,714,0,2896,0,98798.3096,118.6603585,8549.550725,1,1,566039,16172.54286,0,61.02532721,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
611612,7,1713,0,2733,0,8287.93418,21.25530565,50967.66667,4,248,587631,117526.2,0,9.81014107,0,0,0,1,0,0,0,29200,65,32,0.0,0.0,0.0,0
722293,31,714,0,3883,0,80693.01516,88.60670116,11464.96825,1,2,698293,21821.65625,0,45.68783028,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
733978,8,1713,0,1448,0,6906.201548,20.43657984,52427.0,4,208,709976,118329.3333,0,9.537070593,0,0,0,1,0,0,0,29200,65,32,0.0,0.0,0.0,0
890333,31,714,0,2896,0,65463.14693,71.88321673,14132.26984,1,1,866322,27072.5625,0,37.06478363,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
10787,2,0,0,0,0,0.0,185.4083619,10787.0,10787,10787,0,0.0,0,0.0,0,0,0,0,1,0,0,1149,-1,32,0.0,0.0,0.0,0
31469,2,0,0,0,0,0.0,63.5546093,31469.0,31469,31469,0,0.0,0,0.0,0,0,0,0,1,0,0,317,-1,32,0.0,0.0,0.0,0
152005,3,0,0,0,0,0.0,19.73619289,76002.5,41039,41039,0,0.0,0,0.0,0,0,0,0,1,0,0,319,-1,32,0.0,0.0,0.0,0
8218,2,0,0,0,0,0.0,243.3682161,8218.0,8218,8218,0,0.0,0,0.0,0,0,0,0,1,0,0,317,-1,32,0.0,0.0,0.0,0
156010,22,1029,0,2896,0,375604.1279,339.7218127,3000.192308,9,210,132024,4400.8,0,198.7052112,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
104595,6,2013,0,2733,0,51331.32559,114.7282375,9508.636364,58,518,80299,16059.8,0,57.36411874,0,0,0,1,0,0,1,29200,65,32,0.0,0.0,0.0,0
142422,20,1029,0,4344,0,411439.2439,365.1121316,2792.588235,1,202,118343,3817.516129,0,224.6843886,0,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
94398,6,2017,0,2733,0,56918.57878,127.1213373,8581.636364,43,219,70557,14111.4,0,63.56066866,0,0,0,1,0,0,1,29200,65,32,0.0,0.0,0.0,0
12040,1,0,0,349,349,28986.71096,166.1129568,12040.0,12040,0,0,0.0,0,83.05647841,0,0,0,0,1,0,1,317,65,32,0.0,0.0,0.0,0
25561,2,0,0,0,0,0.0,78.24420015,25561.0,25561,25561,0,0.0,0,0.0,0,0,0,0,1,0,0,317,-1,32,0.0,0.0,0.0,0
3030,2,0,0,0,0,0.0,660.0660066,3030.0,3030,3030,0,0.0,0,0.0,0,0,0,0,1,0,0,1154,-1,32,0.0,0.0,0.0,0
24200,1,0,0,0,0,0.0,82.6446281,24200.0,24200,0,0,0.0,0,41.32231405,0,0,0,0,1,1,1,1149,61,32,0.0,0.0,0.0,0
23764,1,0,0,0,0,0.0,84.16091567,23764.0,23764,0,0,0.0,0,42.08045784,0,0,0,0,1,1,1,1146,61,32,0.0,0.0,0.0,0
23880,1,0,0,0,0,0.0,83.7520938,23880.0,23880,0,0,0.0,0,41.8760469,0,0,0,0,1,1,1,1154,61,32,0.0,0.0,0.0,0
23838,1,0,0,0,0,0.0,83.89965601,23838.0,23838,0,0,0.0,0,41.94982801,0,0,0,0,1,1,1,1149,61,32,0.0,0.0,0.0,0
48041,4,517,0,0,0,10761.6411,104.0777669,12010.25,53,1474,0,0.0,0,20.81555338,0,0,0,1,0,0,0,29200,28960,32,0.0,0.0,0.0,0
11325,2,0,0,0,0,0.0,176.6004415,11325.0,11325,11325,0,0.0,0,0.0,0,0,0,0,1,0,0,317,-1,32,0.0,0.0,0.0,0
98623,6,1976,0,2733,0,54064.46772,121.6754712,8965.727273,65,248,74688,14937.6,0,60.83773562,0,0,0,1,0,0,1,29200,64,32,0.0,0.0,0.0,0
8729,2,0,0,0,0,0.0,229.1213197,8729.0,8729,8729,0,0.0,0,0.0,0,0,0,0,1,0,0,317,-1,32,0.0,0.0,0.0,0
84745,6,1979,0,2733,0,62953.56658,141.6012744,7704.090909,15,351,60706,12141.2,0,70.80063721,0,0,0,1,0,0,1,29200,64,32,0.0,0.0,0.0,0
6012402,9,360,0,1448,0,560.0091278,2.328520282,462492.4615,3,17,96964,24241.0,0,0.831614386,0,0,0,1,0,0,0,29200,59,32,162443.0,0.0,0.0,0
117527559,14,437,0,796,0,10.49115638,0.229733351,4520290.731,48,24776,118000000,9791992.25,0,0.110612354,0,0,0,0,1,0,0,266,292,32,463128.4545,1457598.748,8955.179959,0
117783780,15,874,0,796,0,20.93666887,0.237723734,4362362.222,46,24456,118000000,9813346.417,0,0.110371734,0,0,0,0,1,0,0,253,292,32,23891.33333,468.5108582,1063932.68,0
5442686,9,592,0,1448,0,848.4781228,2.75599217,388763.2857,4,4,180092,36018.4,0,1.102396868,0,0,0,1,0,0,0,29200,4919,32,203504.0,0.0,0.0,0
30398666,12,3440,0,1448,0,257.5441962,0.822404509,1266611.083,1,1,30400000,2531308.417,0,0.427650345,0,0,0,1,0,0,1,29200,7820,32,131042.6667,187196.0111,166253.5919,0
61779867,22,11977,0,1448,0,283.2799883,0.696019627,1470949.214,3,48,61800000,3087841.6,0,0.339916562,0,0,0,1,0,0,0,29200,16357,32,259443.3333,578998.4777,292222.3979,0
5905106,10,618,0,1448,0,786.4380419,2.709519524,393673.7333,18,18,93493,18698.6,0,1.016069822,0,0,0,1,0,0,0,29200,4945,32,159436.0,0.0,0.0,0
5905379,9,618,0,1448,0,786.4016856,2.540057124,421812.7857,1,48,92660,18532.0,0,1.01602285,0,0,0,1,0,0,0,29200,4945,32,159390.0,0.0,0.0,0
5916579,9,618,0,1448,0,784.9130384,2.535248832,422612.7857,7,16,85516,17103.2,0,1.014099533,0,0,0,1,0,0,0,29200,4945,32,151167.0,0.0,0.0,0
9996233,11,6287,0,1448,0,1106.916976,2.300866736,454374.2273,4,17,9973088,906644.3636,0,1.20045221,0,0,0,1,0,0,1,29200,10667,32,376848.0,0.0,0.0,0
20086880,15,9076,0,1448,0,708.273261,1.443728444,717388.5714,6,39,20100000,1543355.308,0,0.696972352,0,0,0,1,0,0,0,29200,13456,32,456897.0,613255.3265,586287.6881,0
112663838,12,0,0,0,0,0.0,0.2130231,4898427.739,23837,10200000,113000000,10200000.0,0,0.10651155,0,0,0,0,1,0,1,237,61,32,23935.45455,77.72562465,79.21788136,0
112674422,12,0,0,0,0,0.0,0.21300309,4898887.913,34448,10200000,113000000,10200000.0,0,0.106501545,0,0,0,0,1,0,1,319,63,32,34682.90909,41.66162394,38.44500204,0
112664054,12,0,0,0,0,0.0,0.213022691,4898437.13,24043,10200000,113000000,10200000.0,0,0.106511346,0,0,0,0,1,0,1,319,67,32,24166.72727,39.06684249,36.37606606,0
4511038,4,1229,0,1234,0,545.9940705,1.773427757,644434.0,41,1972,4482664,1494221.333,0,0.886713878,0,0,0,1,0,0,1,29200,133,32,0.0,0.0,0.0,0
28420,1,0,0,0,0,0.0,70.37297678,28420.0,28420,0,0,0.0,0,35.18648839,0,0,0,0,1,1,1,251,133,32,0.0,0.0,0.0,0
64780,3,507,0,329,0,12905.21766,77.18431615,16195.0,66,194,34852,34852.0,0,30.87372646,0,0,0,1,0,0,0,29200,123,20,0.0,0.0,0.0,0
39302,2,12,6,0,0,305.3279731,50.88799552,39302.0,39302,39302,0,0.0,0,0.0,6,0,0,0,1,0,0,237,-1,20,0.0,0.0,0.0,0
62850,3,503,0,287,0,12569.61018,79.55449483,15712.5,94,367,32625,32625.0,0,31.82179793,0,0,0,1,0,0,0,29200,123,20,0.0,0.0,0.0,0
30124,1,6,6,6,6,398.3534723,66.39224539,30124.0,30124,0,0,0.0,0,33.19612269,6,0,0,0,1,1,1,237,123,20,0.0,0.0,0.0,0
110602,7,1357,0,1590,0,45261.38768,126.5799895,8507.846154,4,195,80305,13384.16667,0,63.28999476,0,0,0,1,0,0,1,29200,138,20,0.0,0.0,0.0,0
20442,3,43,6,0,0,2103.512376,146.7566774,10221.0,18,18,0,0.0,0,0.0,6,0,0,0,1,0,0,322,-1,20,0.0,0.0,0.0,0
6004821,9,416,0,1590,0,618.5030328,2.331460005,461909.3077,16,16,77412,19353.0,0,0.832664288,0,0,0,1,0,0,0,29200,123,20,149213.0,0.0,0.0,0
